Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss 0,Baseline Loss 1,Baseline Loss 2,Baseline Loss 3,Baseline Loss 4,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
68.422,5.6938586,74.11586,62.72814,1000.0,34.16439,2.1595592,36.323948,32.00483,1000.0,1.0532020330429077,107.39948272705078,107.07917785644531,106.7365493774414,106.37632751464844,106.0028305053711,106.0028305053711,181513,135.09441208839417,,80
6.815996,25.44808,32.264076,-18.632084,1000.0,44.572765,54.073776,90.006744,-31.414993,771.6666666666666,1.296303391456604,346.72100830078125,346.2761535644531,345.8211975097656,345.36016845703125,344.89666748046875,344.89666748046875,183828,137.90206122398376,,81
17.718134,70.43175,118.96695,-51.957664,671.25,64.794754,83.60674,178.99022,-57.167755,748.25,2.808723211288452,696.6666259765625,695.3720092773438,693.9213256835938,692.3417358398438,690.6582641601562,690.6582641601562,186821,140.79382419586182,,82
49.42253,69.95055,154.87122,-41.942642,636.25,115.82128,43.57435,159.39563,72.24693,1000.0,3.5853466987609863,406.2772521972656,403.5039978027344,400.5181884765625,397.36376953125,394.0809020996094,394.0809020996094,188821,143.27626299858093,,83
19.757782,90.44532,138.07133,-82.12251,699.25,52.35768,80.09007,121.37868,-59.926235,793.0,1.4894403219223022,467.87225341796875,466.6169738769531,465.4740295410156,464.4338073730469,463.4874572753906,463.4874572753906,191200,146.3810179233551,,84
34.346275,122.95136,167.98663,-113.78129,706.0,72.37296,42.77577,108.25664,12.253868,740.3333333333334,1.7866445779800415,424.7511291503906,423.4409484863281,422.1891174316406,420.9957275390625,419.8603820800781,419.8603820800781,193421,148.7880609035492,,85
44.106274,73.32904,103.45026,-59.216522,794.3333333333334,67.29951,5.2427216,72.54223,62.056786,1000.0,1.5471616983413696,182.910400390625,182.2694854736328,181.6900177001953,181.1663818359375,180.6934051513672,180.6934051513672,195421,151.1625349521637,,86
71.47676,82.46319,151.15445,-42.110752,797.0,75.66904,106.67967,179.16278,-71.14419,726.3333333333334,1.6062287092208862,968.2540283203125,967.4866943359375,966.745849609375,966.0328979492188,965.3485717773438,965.3485717773438,197600,153.3159999847412,,87
23.253893,58.02335,75.955795,-57.566734,806.3333333333334,97.149994,31.356396,128.5064,65.7936,1000.0,1.28987717628479,189.21246337890625,188.4678955078125,187.74571228027344,187.04762268066406,186.37496948242188,186.37496948242188,199600,155.66150307655334,,88
-25.518045,39.69607,35.901356,-80.2148,575.0,11.4377365,71.923965,119.04709,-83.44727,716.25,-1.2851905822753906,738.556396484375,739.2733154296875,739.8068237304688,740.1669921875,740.3661499023438,740.3661499023438,202465,158.5468418598175,,89
-84.74524,82.58063,40.86402,-187.69904,674.25,65.96171,76.77918,163.08029,-24.65171,669.3333333333334,0.03287709131836891,627.72509765625,627.6832275390625,627.6234741210938,627.5481567382812,627.4595336914062,627.4595336914062,204473,160.75685715675354,,90
-1.146843,84.24827,104.876465,-96.136314,689.5,1.7108917,69.18231,99.22754,-53.915146,778.6666666666666,-2.1890199184417725,817.2066040039062,817.2525024414062,817.0048217773438,816.4951782226562,815.7544555664062,815.7544555664062,206809,163.51532006263733,,91
7.7345486,7.7362766,15.470825,-0.0017280579,1000.0,114.111855,26.058174,140.17003,88.05368,1000.0,2.23136043548584,206.74513244628906,207.21725463867188,207.49453735351562,207.59249877929688,207.52740478515625,207.52740478515625,208809,166.10062289237976,,92
59.58979,12.212839,71.80263,47.37695,1000.0,66.366234,47.11846,113.484695,19.247776,1000.0,0.3078494966030121,155.76065063476562,155.74024963378906,155.72116088867188,155.70333862304688,155.68675231933594,155.68675231933594,210809,168.53715014457703,,93
1.9403992,34.69229,36.63269,-32.751892,1000.0,28.646587,15.968845,44.615433,12.677742,1000.0,-0.5873047113418579,259.2077331542969,259.2524108886719,259.24505615234375,259.19091796875,259.0950927734375,259.0950927734375,212809,171.0290651321411,,94
111.72026,10.27882,121.99908,101.44144,1000.0,17.677025,7.589329,25.266354,10.087696,1000.0,-1.8066084384918213,125.24385070800781,124.8849105834961,124.41917419433594,123.8616714477539,123.22669982910156,123.22669982910156,214809,173.82664608955383,,95
